Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,875",A Whale of a Tale,"$6,747","$6,747",100%,-,-
"2,876",Iceman,"$6,719","$2,138",31.8%,"$4,581",68.2%
"2,877",Todavia,"$6,718",-,-,"$6,718",100%
"2,878",Botticelli Inferno 2018 Re-release,"$6,618",-,-,"$6,618",100%
"2,879",Mezarlik,"$6,618",-,-,"$6,618",100%
"2,880",Last Vegas 2018 Re-release,"$6,575",-,-,"$6,575",100%
"2,881",Salvador Dali: The Quest for Immortality,"$6,558",-,-,"$6,558",100%
"2,882",Bioscopewala,"$6,501",-,-,"$6,501",100%
"2,883",Back to Berlin,"$6,485",-,-,"$6,485",100%
"2,884",Sirb Al-Hamam,"$6,464",-,-,"$6,464",100%
"2,885",The Touch,"$6,446",-,-,"$6,446",100%
"2,886",RX 100,"$6,419",-,-,"$6,419",100%
"2,887",A tu lado,"$6,391",-,-,"$6,391",100%
"2,888",Citizen Lane,"$6,302",-,-,"$6,302",100%
"2,889",Sergio and Sergei,"$6,297",-,-,"$6,297",100%
"2,890",Nota: None of the Above,"$6,267",-,-,"$6,267",100%
"2,891",Soldier's Mementos,"$6,257",-,-,"$6,257",100%
"2,892",One Last Thing,"$6,232","$6,232",100%,-,-
"2,893",Being Rose,"$6,198",-,-,"$6,198",100%
"2,894",Na Band Na Baraati,"$6,142",-,-,"$6,142",100%
"2,895",Elevator to the Gallows 2018 Re-release,"$6,130",-,-,"$6,130",100%
"2,896",Aire,"$6,124",-,-,"$6,124",100%
"2,897",Genezis,"$6,085",-,-,"$6,085",100%
"2,898",A Journey to the Fumigated Towns,"$6,075",-,-,"$6,075",100%
"2,899",My Fading Childhood,"$6,057",-,-,"$6,057",100%
"2,900","Tal Mãe, Tal Filha","$6,040",-,-,"$6,040",100%
"2,901",Wait for Him,"$5,992",-,-,"$5,992",100%
"2,902",Doctor Proctor's Fart Powder 2018 Re-release,"$5,962",-,-,"$5,962",100%
"2,903",I Am MLK Jr.,"$5,918","$5,918",100%,-,-
"2,904",Path of Blood,"$5,905",-,-,"$5,905",100%
"2,905",An Actor Prepares,"$5,891","$1,743",29.6%,"$4,148",70.4%
"2,906",Ranjha Refugee,"$5,878",-,-,"$5,878",100%
"2,907",Domestique,"$5,871",-,-,"$5,871",100%
"2,908",La obra secreta,"$5,869",-,-,"$5,869",100%
"2,909",Gracias Gauchito,"$5,820",-,-,"$5,820",100%
"2,910",Tej... I Love You,"$5,817",-,-,"$5,817",100%
"2,911",Beyond Beyond 2018 Re-release,"$5,811",-,-,"$5,811",100%
"2,912",Locura al aire,"$5,768",-,-,"$5,768",100%
"2,913",Lies We Tell,"$5,762",-,-,"$5,762",100%
"2,914",Ambi Ning Vysaitho,"$5,755",-,-,"$5,755",100%
"2,915",Katheyondu Shuruvagide,"$5,750",-,-,"$5,750",100%
"2,916",Excellent Doctor from Hejian,"$5,737",-,-,"$5,737",100%
"2,917",Kiraz Mevsimi,"$5,732",-,-,"$5,732",100%
"2,918",A trip to the Moon,"$5,731",-,-,"$5,731",100%
"2,919",Russian Roulette,"$5,626",-,-,"$5,626",100%
"2,920",The Meeting,"$5,594",-,-,"$5,594",100%
"2,921",Elena and Her Men,"$5,568",-,-,"$5,568",100%
"2,922",Nannu Dochukunduvate,"$5,552",-,-,"$5,552",100%
"2,923",Matriarch,"$5,535",-,-,"$5,535",100%
"2,924",Al khourouj an la nas,"$5,518",-,-,"$5,518",100%
"2,925",Kaira,"$5,518",-,-,"$5,518",100%
"2,926",Are We Not Cats,"$5,518","$5,518",100%,-,-
"2,927",The Women 2018 Re-release,"$5,449",-,-,"$5,449",100%
"2,928",Cuban Food Stories,"$5,434","$5,434",100%,-,-
"2,929",Heaven Without People,"$5,421",-,-,"$5,421",100%
"2,930",Sister of Mine 2018 Re-release,"$5,416",-,-,"$5,416",100%
"2,931",Litla Moskva,"$5,408",-,-,"$5,408",100%
"2,932",Holding Hands,"$5,356",-,-,"$5,356",100%
"2,933",Mayfair,"$5,339",-,-,"$5,339",100%
"2,934",Casa Propia,"$5,334",-,-,"$5,334",100%
"2,935",5 terapiya,"$5,293",-,-,"$5,293",100%
"2,936",The Cage of Time,"$5,281",-,-,"$5,281",100%
"2,937",Ondalla Eradalla,"$5,280",-,-,"$5,280",100%
"2,938",Step bay step 2018 Re-release,"$5,241",-,-,"$5,241",100%
"2,939",Na stojaka v kine,"$5,236",-,-,"$5,236",100%
"2,940",Becoming Animal,"$5,236",-,-,"$5,236",100%
"2,941",Dacii Liberi,"$5,228",-,-,"$5,228",100%
"2,942",Pandora's Box 2018 Re-release,"$5,214",-,-,"$5,214",100%
"2,943",In Searching,"$5,210","$5,210",100%,-,-
"2,944",Stolen Fairytales,"$5,197",-,-,"$5,197",100%
"2,945",The Dream,"$5,178",-,-,"$5,178",100%
"2,946","Yo, Lucas","$5,171",-,-,"$5,171",100%
"2,947",Tres Escapularios,"$5,152",-,-,"$5,152",100%
"2,948",To Joy,"$5,135",-,-,"$5,135",100%
"2,949",Intersection,"$5,116","$5,116",100%,-,-
"2,950",Come on Teacher,"$5,101",-,-,"$5,101",100%
"2,951",Tutsak,"$5,083",-,-,"$5,083",100%
"2,952",Notes on an Appearance,"$5,065","$5,065",100%,-,-
"2,953",Los Corroboradores,"$5,055",-,-,"$5,055",100%
"2,954",Silence Is a Falling Body,"$5,048",-,-,"$5,048",100%
"2,955",Behind the Dark Night,"$5,043",-,-,"$5,043",100%
"2,956",Memory Card,"$5,036",-,-,"$5,036",100%
"2,957",Scream for Me Sarajevo,"$5,035",-,-,"$5,035",100%
"2,958",Luz Obscura,"$5,033",-,-,"$5,033",100%
"2,959",The Texture of Falling,"$5,010","$5,010",100%,-,-
"2,960",Social Animals,"$5,007","$5,007",100%,-,-
"2,961",Yarim ile Yamalak,"$5,006",-,-,"$5,006",100%
"2,962",An L.A. Minute,"$5,004","$5,004",100%,-,-
"2,963",The Thief Who Stared at the Thief,"$4,995",-,-,"$4,995",100%
"2,964",The Baker's Wife,"$4,991",-,-,"$4,991",100%
"2,965",The Pigeon,"$4,988",-,-,"$4,988",100%
"2,966",I want to be with you,"$4,984",-,-,"$4,984",100%
"2,967",Super kids' attack,"$4,979",-,-,"$4,979",100%
"2,968",Elizabeth Harvest,"$4,973",-,-,"$4,973",100%
"2,969",On Wheels,"$4,881",-,-,"$4,881",100%
"2,970",Ev Kira Semt Bizim,"$4,873",-,-,"$4,873",100%
"2,971",Yes PyeongChang,"$4,831",-,-,"$4,831",100%
"2,972",Margarita 2,"$4,795",-,-,"$4,795",100%
"2,973",And So It Goes 2018 Re-release,"$4,784",-,-,"$4,784",100%
"2,974",Sella Turcica,"$4,773",-,-,"$4,773",100%
"2,975",Lek And The Dogs,"$4,767",-,-,"$4,767",100%
"2,976",In My Steps,"$4,755",-,-,"$4,755",100%
"2,977",Licu: A Romanian Story,"$4,738",-,-,"$4,738",100%
"2,978",Soseongri,"$4,726",-,-,"$4,726",100%
"2,979",Farewell Ella Bella,"$4,698",-,-,"$4,698",100%
"2,980",The Other Side of Everything,"$4,685","$4,685",100%,-,-
"2,981",Kaali,"$4,684",-,-,"$4,684",100%
"2,982",Passing Summer,"$4,674",-,-,"$4,674",100%
"2,983",Birds Without Names,"$4,670",-,-,"$4,670",100%
"2,984",The Long Dumb Road,"$4,667","$4,667",100%,-,-
"2,985",The Lost Reflection: Confessions of a Kept Woman,"$4,646",-,-,"$4,646",100%
"2,986",Revelator,"$4,633",-,-,"$4,633",100%
"2,987",The Bad Nun,"$4,594",-,-,"$4,594",100%
"2,988",Chi La Sow?,"$4,551",-,-,"$4,551",100%
"2,989",Do It Yourself,"$4,541",-,-,"$4,541",100%
"2,990",Weightless,"$4,530","$4,461",98.5%,$69,1.5%
"2,991",Egreti Gelin Ladik,"$4,529",-,-,"$4,529",100%
"2,992",We Are Family 2018 Re-release,"$4,513",-,-,"$4,513",100%
"2,993",The Song of Scorpions,"$4,470",-,-,"$4,470",100%
"2,994",The Beaches of Agnès 2018 Re-release,"$4,453",-,-,"$4,453",100%
"2,995",Doggy Man,"$4,449",-,-,"$4,449",100%
"2,996",The Long Night of Francisco Sanctis 2018 Re-release,"$4,425",-,-,"$4,425",100%
"2,997",Jukus,"$4,418",-,-,"$4,418",100%
"2,998",Evolution of Evil,"$4,405",-,-,"$4,405",100%
"2,999",The Peacemaker,"$4,400","$4,400",100%,-,-
"3,000",One Hundred and One Dalmatians 2018 Re-release,"$4,395",-,-,"$4,395",100%
"3,001",The Party's Just Beginning,"$4,371","$4,145",94.8%,$226,5.2%
"3,002",Zohak,"$4,371",-,-,"$4,371",100%
"3,003",One Note at a Time,"$4,355",-,-,"$4,355",100%
"3,004",Streaker,"$4,348",-,-,"$4,348",100%
"3,005",Terror Strike,"$4,328",-,-,"$4,328",100%
"3,006",Another News Story,"$4,325",-,-,"$4,325",100%
"3,007",Raven the Little Rascal - The Big Race 2018 Re-release,"$4,323",-,-,"$4,323",100%
"3,008",Endless Poetry 2018 Re-release,"$4,323",-,-,"$4,323",100%
"3,009",Alice T.,"$4,312",-,-,"$4,312",100%
"3,010",Merry Men: The Real Yoruba Demons,"$4,309",-,-,"$4,309",100%
"3,011",The Movement 2018 Re-release,"$4,302",-,-,"$4,302",100%
"3,012",Isabellino Sunce,"$4,290",-,-,"$4,290",100%
"3,013",The Basement,"$4,286",-,-,"$4,286",100%
"3,014",Las tres rosas,"$4,249",-,-,"$4,249",100%
"3,015",Cocote,"$4,224","$3,815",90.3%,$409,9.7%
"3,016",The Earrings of Madame De... 2018 Re-release,"$4,223",-,-,"$4,223",100%
"3,017",Stella's Last Weekend,"$4,215","$4,215",100%,-,-
"3,018",El padre de mis hijos,"$4,198",-,-,"$4,198",100%
"3,019",Silent Night 2018 Re-release,"$4,187",-,-,"$4,187",100%
"3,020",Modern Life Is Rubbish,"$4,153",-,-,"$4,153",100%
"3,021",Asphyxia,"$4,151",-,-,"$4,151",100%
"3,022",Asinamali,"$4,141",-,-,"$4,141",100%
"3,023",Viaje inesperado,"$4,129",-,-,"$4,129",100%
"3,024",Female Human Animal,"$4,119",-,-,"$4,119",100%
"3,025",Sokak Sinifi,"$4,063",-,-,"$4,063",100%
"3,026",Mr. Chandramouli,"$4,060",-,-,"$4,060",100%
"3,027",Robo-Dog: Airborne 2018 Re-release,"$4,022",-,-,"$4,022",100%
"3,028",Sessiz Ol,"$4,008",-,-,"$4,008",100%
"3,029",Dört köseli üçgen,"$4,004",-,-,"$4,004",100%
"3,030",For Molly,"$3,991",-,-,"$3,991",100%
"3,031",Supercon,"$3,982",-,-,"$3,982",100%
"3,032",Findik veresiye,"$3,952",-,-,"$3,952",100%
"3,033",Armed,"$3,948","$3,948",100%,-,-
"3,034",Braoum verour bylting!,"$3,941",-,-,"$3,941",100%
"3,035",Yazichniki,"$3,934",-,-,"$3,934",100%
"3,036",The Perfect Kiss,"$3,932",-,-,"$3,932",100%
"3,037",American Dresser,"$3,895","$3,895",100%,-,-
"3,038",Colorsless Dream,"$3,883",-,-,"$3,883",100%
"3,039",Paçi: Av sanati,"$3,879",-,-,"$3,879",100%
"3,040",One and a Half Prince,"$3,870",-,-,"$3,870",100%
"3,041",Zat-i mahfuz,"$3,857",-,-,"$3,857",100%
"3,042",A Christmas Star 2018 Re-release,"$3,852",-,-,"$3,852",100%
"3,043",The Second Time Around,"$3,837","$3,837",100%,-,-
"3,044",Humble Politician Nograj,"$3,835",-,-,"$3,835",100%
"3,045",Await Further Instructions,"$3,823",-,-,"$3,823",100%
"3,046",Idgah,"$3,792",-,-,"$3,792",100%
"3,047",Dry Martina,"$3,774",-,-,"$3,774",100%
"3,048",Django: sangre de mi sangre,"$3,770",-,-,"$3,770",100%
"3,049",Mystery Train,"$3,755",-,-,"$3,755",100%
"3,050",Clemente,"$3,752",-,-,"$3,752",100%
"3,051",Nelly,"$3,751","$3,751",100%,-,-
"3,052",Bütün Saadetler Mümkündür,"$3,719",-,-,"$3,719",100%
"3,053",Nawab,"$3,712",-,-,"$3,712",100%
"3,054",The Family,"$3,696","$3,696",100%,-,-
"3,055",Marilyn,"$3,676",-,-,"$3,676",100%
"3,056",Eternal Winter,"$3,671",-,-,"$3,671",100%
"3,057",The Song of the Angels,"$3,670",-,-,"$3,670",100%
"3,058",Brother Pig is Coming,"$3,665",-,-,"$3,665",100%
"3,059",Abhiyude Katha Anuvinteyum,"$3,631",-,-,"$3,631",100%
"3,060",Theevandi,"$3,614",-,-,"$3,614",100%
"3,061",Naa Nuvve,"$3,606",-,-,"$3,606",100%
"3,062",Vergel,"$3,598",-,-,"$3,598",100%
"3,063",Jeannette: The Childhood of Joan of Arc,"$3,592",-,-,"$3,592",100%
"3,064",Pickpocket 2018 Re-release,"$3,574",-,-,"$3,574",100%
"3,065",Let's Talk 2018 Re-release,"$3,573",-,-,"$3,573",100%
"3,066",Ma famille t'adore déjà 2018 Re-release,"$3,571",-,-,"$3,571",100%
"3,067",Fourplay,"$3,550","$3,550",100%,-,-
"3,068",Erase and Forget,"$3,546",-,-,"$3,546",100%
"3,069",Blue Vasilissa,"$3,506",-,-,"$3,506",100%
"3,070",The Citizen 2018 Re-release,"$3,495","$3,495",100%,-,-
"3,071",Wives on Strike: The Revolution,"$3,476",-,-,"$3,476",100%
"3,072",Strangeways Here We Come,"$3,473",-,-,"$3,473",100%
"3,073",Amazon Obhijaan,"$3,403",-,-,"$3,403",100%
"3,074",Mario,"$3,394",-,-,"$3,394",100%
"3,075",The Cage Fighter,"$3,392","$3,392",100%,-,-
"3,076",Barrefondo,"$3,376",-,-,"$3,376",100%
"3,077","Mrs.B., a North Korean Woman","$3,375",-,-,"$3,375",100%
"3,078",Aquela Loura,"$3,363",-,-,"$3,363",100%
"3,079",#Odindenleta,"$3,356",-,-,"$3,356",100%
"3,080",Followers,"$3,350","$3,350",100%,-,-
"3,081",Left Hand and Right Hand,"$3,346",-,-,"$3,346",100%
"3,082",My Father Was Right,"$3,337",-,-,"$3,337",100%
"3,083",Debt,"$3,334",-,-,"$3,334",100%
"3,084",The Confession 2018 Re-release,"$3,330",-,-,"$3,330",100%
"3,085",Marti,"$3,330",-,-,"$3,330",100%
"3,086",Nartanasala,"$3,323",-,-,"$3,323",100%
"3,087",Siren's Call,"$3,315",-,-,"$3,315",100%
"3,088",Milla,"$3,304",-,-,"$3,304",100%
"3,089",MindGamers 2018 Re-release,"$3,303",-,-,"$3,303",100%
"3,090",El azote,"$3,302",-,-,"$3,302",100%
"3,091",Capriccio of Tracking Down the Treasure,"$3,257",-,-,"$3,257",100%
"3,092",Over the Limit,"$3,243","$3,243",100%,-,-
"3,093",Ao Oni: The Animation,"$3,200",-,-,"$3,200",100%
"3,094",Sink,"$3,187",-,-,"$3,187",100%
"3,095",Too Much Info Clouding Over My Head,"$3,181",-,-,"$3,181",100%
"3,096",I Think We're Alone Now,"$3,162",-,-,"$3,162",100%
"3,097",Son Oyun,"$3,159",-,-,"$3,159",100%
"3,098",Game Changers,"$3,142","$3,142",100%,-,-
"3,099",Hot to Trot,"$3,133","$3,133",100%,-,-
"3,100",Drama 2018 Re-release,"$3,129",-,-,"$3,129",100%
"3,101",Horoz Bayram,"$3,120",-,-,"$3,120",100%
"3,102",Hombre de fe,"$3,079",-,-,"$3,079",100%
"3,103",Barrage,"$3,064",-,-,"$3,064",100%
"3,104",The Last Witness,"$3,058",-,-,"$3,058",100%
"3,105",Unidad XV,"$3,047",-,-,"$3,047",100%
"3,106",Historietas Assombradas: O Filme,"$3,012",-,-,"$3,012",100%
"3,107",No Shade,"$3,003",-,-,"$3,003",100%
"3,108",Kanaa,"$2,997",-,-,"$2,997",100%
"3,109",Until Judge Do Us Part,"$2,985",-,-,"$2,985",100%
"3,110",Fenomen 2018 Re-release,"$2,984",-,-,"$2,984",100%
"3,111",The Daughters of Fire,"$2,978",-,-,"$2,978",100%
"3,112",Boys from the Mountains,"$2,963",-,-,"$2,963",100%
"3,113",Gupyoshka,"$2,952",-,-,"$2,952",100%
"3,114",To Sing in Piter,"$2,933",-,-,"$2,933",100%
"3,115",Chieri and Cherry,"$2,902",-,-,"$2,902",100%
"3,116",Respirar,"$2,889",-,-,"$2,889",100%
"3,117",Spirit of Jaguar,"$2,888",-,-,"$2,888",100%
"3,118",The Man Who Saved the World,"$2,855",-,-,"$2,855",100%
"3,119","Yo Sandro, La película","$2,849",-,-,"$2,849",100%
"3,120",Thimiru Pudichavan,"$2,841",-,-,"$2,841",100%
"3,121",Asas,"$2,833",-,-,"$2,833",100%
"3,122",Alone at My Wedding,"$2,829",-,-,"$2,829",100%
"3,123",Ata tu arado a una estrella,"$2,815",-,-,"$2,815",100%
"3,124",The Last Shot 2018 Re-release,"$2,804",-,-,"$2,804",100%
"3,125",Nana,"$2,784","$2,784",100%,-,-
"3,126",Red Sonja 2018 Re-release,"$2,782",-,-,"$2,782",100%
"3,127",Evanukku Engeyo Matcham Irukku,"$2,776",-,-,"$2,776",100%
"3,128",Multoboz,"$2,772",-,-,"$2,772",100%
"3,129",Detective Conan: Crimson Love Letter 2018 Re-release,"$2,771",-,-,"$2,771",100%
"3,130",Abhrahaminte Santhathikal,"$2,735",-,-,"$2,735",100%
"3,131",Late Spring 2018 Re-release,"$2,724",-,-,"$2,724",100%
"3,132",Requiem for Mrs. J,"$2,713",-,-,"$2,713",100%
"3,133",Una Comedia Macabra,"$2,702",-,-,"$2,702",100%
"3,134",Straight Into a Storm,"$2,684","$2,684",100%,-,-
"3,135",Setembro a vida inteira,"$2,674",-,-,"$2,674",100%
"3,136",ACORN and the Firestorm,"$2,621","$2,621",100%,-,-
"3,137",Las olas,"$2,598",-,-,"$2,598",100%
"3,138",Impulso,"$2,580",-,-,"$2,580",100%
"3,139",Moon Hotel Kabul,"$2,577",-,-,"$2,577",100%
"3,140",Nude,"$2,555",-,-,"$2,555",100%
"3,141",Forever Chape,"$2,552",-,-,"$2,552",100%
"3,142",French Cancan 2018 Re-release,"$2,540",-,-,"$2,540",100%
"3,143",Two Men in Manhattan,"$2,527",-,-,"$2,527",100%
"3,144",Kusina Kings,"$2,526",-,-,"$2,526",100%
"3,145",Los Vagos,"$2,523",-,-,"$2,523",100%
"3,146",Praça Paris,"$2,506",-,-,"$2,506",100%
"3,147",Pendular,"$2,505",-,-,"$2,505",100%
"3,148",Roman,"$2,498",-,-,"$2,498",100%
"3,149",La otra piel,"$2,498",-,-,"$2,498",100%
"3,150",Naked Youth,"$2,496",-,-,"$2,496",100%
"3,151",Toda esta sangre en el monte,"$2,496",-,-,"$2,496",100%
"3,152",Cuando Brillan las Estrellas,"$2,490",-,-,"$2,490",100%
"3,153",Yemaali,"$2,486",-,-,"$2,486",100%
"3,154",Gun Shy,"$2,480",-,-,"$2,480",100%
"3,155",Love 1. Dog,"$2,462",-,-,"$2,462",100%
"3,156",The Young Offenders 2018 Re-release,"$2,460",-,-,"$2,460",100%
"3,157",Callback 2018 Re-release,"$2,456",-,-,"$2,456",100%
"3,158",Several Conversations About a Very Tall Girl,"$2,450",-,-,"$2,450",100%
"3,159",Nela Ticket,"$2,435",-,-,"$2,435",100%
"3,160",Iyi ki Dogdun Abla,"$2,431",-,-,"$2,431",100%
"3,161",17 Girls 2018 Re-release,"$2,398",-,-,"$2,398",100%
"3,162",Sera,"$2,395",-,-,"$2,395",100%
"3,163",Packing Heavy,"$2,389",-,-,"$2,389",100%
"3,164",The Buoy,"$2,374",-,-,"$2,374",100%
"3,165",Kande,"$2,333",-,-,"$2,333",100%
"3,166",Emma,"$2,326",-,-,"$2,326",100%
"3,167",Victory Day,"$2,324",-,-,"$2,324",100%
"3,168",Multistorii,"$2,324",-,-,"$2,324",100%
"3,169",Procesul,"$2,314",-,-,"$2,314",100%
"3,170",Hit,"$2,298",-,-,"$2,298",100%
"3,171",Una hermana,"$2,270",-,-,"$2,270",100%
"3,172",Eso Que Nos Enamora,"$2,269",-,-,"$2,269",100%
"3,173",Umut Avcilari,"$2,259",-,-,"$2,259",100%
"3,174",Doutores Palhaços,"$2,256",-,-,"$2,256",100%
"3,175",Joaquim,"$2,256",-,-,"$2,256",100%
"3,176",Kissing Candice,"$2,238",-,-,"$2,238",100%
"3,177",Cubanas. Mujeres En Revolución,"$2,228",-,-,"$2,228",100%
"3,178",The Old Gun,"$2,225",-,-,"$2,225",100%
"3,179",After Everything,"$2,222",-,-,"$2,222",100%
"3,180",Amando a Carolina,"$2,213",-,-,"$2,213",100%
"3,181",The Last Parties,"$2,210",-,-,"$2,210",100%
"3,182",Nora,"$2,198",-,-,"$2,198",100%
"3,183",Donkeyote 2018 Re-release,"$2,192",-,-,"$2,192",100%
"3,184",Happy Birthday,"$2,156",-,-,"$2,156",100%
"3,185",Soft Rains Will Come,"$2,119",-,-,"$2,119",100%
"3,186",Poveda 2018 Re-release,"$2,116",-,-,"$2,116",100%
"3,187",Conversazioni atomiche,"$2,116",-,-,"$2,116",100%
"3,188",Perseverance,"$2,114",-,-,"$2,114",100%
"3,189",Trash on Mars,"$2,103",-,-,"$2,103",100%
"3,190",Sunbeat,"$2,087",-,-,"$2,087",100%
"3,191",The Evil Dead 2018 Re-release,"$2,073",-,-,"$2,073",100%
"3,192",Sequìa,"$2,051",-,-,"$2,051",100%
"3,193",Route Irish 2018 Re-release,"$2,026",-,-,"$2,026",100%
"3,194",Cyrano de Bergerac 2018 Re-release,"$2,021",-,-,"$2,021",100%
"3,195",Hadi ya!,"$2,011",-,-,"$2,011",100%
"3,196",Göç Yolu (Elveda Balkanlar),"$2,007",-,-,"$2,007",100%
"3,197",3 vakte kadar,"$1,990",-,-,"$1,990",100%
"3,198",Rock Kid,"$1,968",-,-,"$1,968",100%
"3,199",Correspondences,"$1,942",-,-,"$1,942",100%
"3,200",West Of The Jordan River,"$1,926","$1,926",100%,-,-
"3,201",Veneno,"$1,897",-,-,"$1,897",100%
"3,202",Calzones Rotos,"$1,893",-,-,"$1,893",100%
"3,203",Cleo from 5 to 7,"$1,886",-,-,"$1,886",100%
"3,204",¡Yallah! ¡Yallah!,"$1,880",-,-,"$1,880",100%
"3,205",Vía crucis,"$1,877",-,-,"$1,877",100%
"3,206",The Outsider,"$1,869",-,-,"$1,869",100%
"3,207",Tempting Devils,"$1,869",-,-,"$1,869",100%
"3,208","Hetalia: Axis Powers - Paint It, White! 2018 Re-release","$1,866",-,-,"$1,866",100%
"3,209",Testament of Orpheus,"$1,850",-,-,"$1,850",100%
"3,210",Finding Happiness,"$1,841","$1,841",100%,-,-
"3,211",Vergara,"$1,841",-,-,"$1,841",100%
"3,212",From Afar 2018 Re-release,"$1,813",-,-,"$1,813",100%
"3,213",Not Without Us,"$1,783",-,-,"$1,783",100%
"3,214","Never Steady, Never Still","$1,782",-,-,"$1,782",100%
"3,215",The Lost Village,"$1,780","$1,780",100%,-,-
"3,216",Seasons 2018 Re-release,"$1,775",-,-,"$1,775",100%
"3,217",Love Live! Sunshine!! Hakodate Unit Carnival,"$1,772",-,-,"$1,772",100%
"3,218",Volt egyszer egy téka,"$1,766",-,-,"$1,766",100%
"3,219",Hotel Milan,"$1,755",-,-,"$1,755",100%
"3,220",Butch Cassidy and the Sundance Kid 2018 Re-release,"$1,750",-,-,"$1,750",100%
"3,221",The Omission,"$1,724",-,-,"$1,724",100%
"3,222",Mr Gay Syria,"$1,713",-,-,"$1,713",100%
"3,223",Brothers,"$1,701",-,-,"$1,701",100%
"3,224",Eyes Without a Face 2018 Re-release,"$1,689",-,-,"$1,689",100%
"3,225",Ya schastliv,"$1,684",-,-,"$1,684",100%
"3,226","Lula, the Son of Brazil 2018 Re-release","$1,674",-,-,"$1,674",100%
"3,227",La Casa del Eco,"$1,632",-,-,"$1,632",100%
"3,228",Poisonous Love,"$1,597",-,-,"$1,597",100%
"3,229",La Pointe Courte,"$1,596",-,-,"$1,596",100%
"3,230",Angustia,"$1,595",-,-,"$1,595",100%
"3,231",Las Acacias 2018 Re-release,"$1,588",-,-,"$1,588",100%
"3,232",Hemsire,"$1,573",-,-,"$1,573",100%
"3,233",Unless,"$1,527",-,-,"$1,527",100%
"3,234",The Tree,"$1,512",-,-,"$1,512",100%
"3,235",Asche Abar Shabor,"$1,503",-,-,"$1,503",100%
"3,236",El Origen de la Tristeza,"$1,481",-,-,"$1,481",100%
"3,237",Room Hates,"$1,449",-,-,"$1,449",100%
"3,238",That Way Madness Lies...,"$1,447","$1,447",100%,-,-
"3,239",Deja la luz prendida,"$1,434",-,-,"$1,434",100%
"3,240",Colmena,"$1,432",-,-,"$1,432",100%
"3,241",Julia y el zorro,"$1,427",-,-,"$1,427",100%
"3,242",Habit,"$1,426",-,-,"$1,426",100%
"3,243",Mi Hijo,"$1,425",-,-,"$1,425",100%
"3,244",The Sentries,"$1,406",-,-,"$1,406",100%
"3,245",Short Cut,"$1,399",-,-,"$1,399",100%
"3,246",Cano,"$1,390",-,-,"$1,390",100%
"3,247",Attack on Titan Part 2 2018 Re-release,"$1,379",-,-,"$1,379",100%
"3,248",Un Tal Eduardo,"$1,379",-,-,"$1,379",100%
"3,249",Birayen bedengiye,"$1,377",-,-,"$1,377",100%
"3,250",Finding Vivian Maier 2018 Re-release,"$1,372",-,-,"$1,372",100%
"3,251",Beauty and the Beholder,"$1,368","$1,368",100%,-,-
"3,252",My Golden Days 2018 Re-release,"$1,368",-,-,"$1,368",100%
"3,253",Keepers of the Flame,"$1,363",-,-,"$1,363",100%
"3,254",Music for Getting Married,"$1,361",-,-,"$1,361",100%
"3,255",Esto no es un golpe,"$1,356",-,-,"$1,356",100%
"3,256",Yalniz Hayaller Kaldi,"$1,346",-,-,"$1,346",100%
"3,257",Mala Vida,"$1,337",-,-,"$1,337",100%
"3,258",Halef,"$1,335",-,-,"$1,335",100%
"3,259",Paisaje,"$1,332",-,-,"$1,332",100%
"3,260",Yet to Rule,"$1,323",-,-,"$1,323",100%
"3,261",Shopkins Wild,"$1,317",-,-,"$1,317",100%
"3,262",Adi ask,"$1,307",-,-,"$1,307",100%
"3,263",The Workshop,"$1,306",-,-,"$1,306",100%
"3,264",Primer Grado en Tres Países,"$1,299",-,-,"$1,299",100%
"3,265",Impuros,"$1,290",-,-,"$1,290",100%
"3,266",Söngur Kanemu,"$1,285",-,-,"$1,285",100%
"3,267",You Disappear,"$1,285",-,-,"$1,285",100%
"3,268",Thorn,"$1,279",-,-,"$1,279",100%
"3,269",Cinderella 2018 Re-release,"$1,274",-,-,"$1,274",100%
"3,270",O Interminável,"$1,271",-,-,"$1,271",100%
"3,271",Altered Perception,"$1,259","$1,259",100%,-,-
"3,272",Adam 2018 Re-release,"$1,258",-,-,"$1,258",100%
"3,273",Le Plaisir,"$1,245",-,-,"$1,245",100%
"3,274",Footrot Flats: The Dog's Tale 2020 Re-release,"$1,243",-,-,"$1,243",100%
