Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,960",Sita,"$6,954",-,-,"$6,954",100%
"2,961",Seahorse,"$6,933",-,-,"$6,933",100%
"2,962",Gres? Grem!,"$6,909",-,-,"$6,909",100%
"2,963",The Map to Paradise,"$6,902",-,-,"$6,902",100%
"2,964",Trading Paint,"$6,898",-,-,"$6,898",100%
"2,965",Khun Phaen Begins,"$6,892",-,-,"$6,892",100%
"2,966",George Reddy,"$6,862",-,-,"$6,862",100%
"2,967",Sombras del demonio,"$6,843",-,-,"$6,843",100%
"2,968",Harry Birrell: Films of Love and War,"$6,808",-,-,"$6,808",100%
"2,969",Until Porn Do Us Part,"$6,804",-,-,"$6,804",100%
"2,970",On the wave,"$6,780",-,-,"$6,780",100%
"2,971",Vourate Geitonoi,"$6,764",-,-,"$6,764",100%
"2,972",Going Attractions: The Definitive Story of the Movie Palace,"$6,763","$6,763",100%,-,-
"2,973",Red Flowers and Green Leaves,"$6,757",-,-,"$6,757",100%
"2,974",Dying to Survive 2019 Re-release,"$6,752","$6,752",100%,-,-
"2,975","Lots of Kids, a Monkey and a Castle 2019 Re-release","$6,719",-,-,"$6,719",100%
"2,976",The First Swallows,"$6,718",-,-,"$6,718",100%
"2,977",Celeste,"$6,707",-,-,"$6,707",100%
"2,978",Kamala,"$6,701",-,-,"$6,701",100%
"2,979",Fastey Fasaatey,"$6,676",-,-,"$6,676",100%
"2,980",Indak,"$6,648",-,-,"$6,648",100%
"2,981",Khal El Mout,"$6,581",-,-,"$6,581",100%
"2,982",The Calling,"$6,558",-,-,"$6,558",100%
"2,983",Making Noise Quietly,"$6,536",-,-,"$6,536",100%
"2,984",Fist With Great Ambition,"$6,534",-,-,"$6,534",100%
"2,985",Spiral Farm,"$6,517","$6,517",100%,-,-
"2,986",Neeya 2,"$6,514",-,-,"$6,514",100%
"2,987",Mari,"$6,484",-,-,"$6,484",100%
"2,988",Thien Su Khong Phep Mau,"$6,482",-,-,"$6,482",100%
"2,989",Prasad,"$6,468",-,-,"$6,468",100%
"2,990",Do Novogo Goda ostalos...,"$6,450",-,-,"$6,450",100%
"2,991",Farmtastic Fun,"$6,441",-,-,"$6,441",100%
"2,992",3pol Trobol Huli Ka Balbon,"$6,410",-,-,"$6,410",100%
"2,993",Meeku Maathrame Chepta,"$6,409",-,-,"$6,409",100%
"2,994",The Unthinkable,"$6,390",-,-,"$6,390",100%
"2,995",Quero-te Tanto!,"$6,347",-,-,"$6,347",100%
"2,996",La Scala: Manon Lescaut,"$6,336",-,-,"$6,336",100%
"2,997",Under the Eiffel Tower,"$6,291","$6,291",100%,-,-
"2,998",Two Heads Creek,"$6,254",-,-,"$6,254",100%
"2,999",To Be of Service,"$6,173","$6,173",100%,-,-
"3,000",To Let,"$6,155",-,-,"$6,155",100%
"3,001",Relaxer,"$6,133","$6,133",100%,-,-
"3,002",Kesfedilmemis Çocuklar,"$6,083",-,-,"$6,083",100%
"3,003",Gundu,"$6,048",-,-,"$6,048",100%
"3,004",Blood Widow,"$6,047","$6,047",100%,-,-
"3,005",Delfin,"$6,037",-,-,"$6,037",100%
"3,006",Love Sonia,"$6,034",-,-,"$6,034",100%
"3,007",Jack em Popoy: The Puliscredibles,"$6,030",-,-,"$6,030",100%
"3,008",Headlock,"$6,016",-,-,"$6,016",100%
"3,009",Amalia,"$6,016",-,-,"$6,016",100%
"3,010",Wine Calling,"$6,008",-,-,"$6,008",100%
"3,011",Raatchasi,"$5,987",-,-,"$5,987",100%
"3,012",Saak,"$5,934",-,-,"$5,934",100%
"3,013",Reign of the Supermen/The Death of Superman,"$5,923",-,-,"$5,923",100%
"3,014","Kartinki, narisovannye v chasi zakata i rassveta","$5,910",-,-,"$5,910",100%
"3,015",The Limit Of,"$5,909",-,-,"$5,909",100%
"3,016",¡Asu Mare! 3,"$5,841",-,-,"$5,841",100%
"3,017",Human Nature,"$5,834","$5,487",94.1%,$347,5.9%
"3,018",Speed Kills,"$5,812",-,-,"$5,812",100%
"3,019",Ayushmanbava,"$5,780",-,-,"$5,780",100%
"3,020",Devi 2,"$5,760",-,-,"$5,760",100%
"3,021",Nebo izmeryaetsya milyami,"$5,752",-,-,"$5,752",100%
"3,022",Love Goes Public,"$5,738","$5,738",100%,-,-
"3,023",Back from the Beat,"$5,705",-,-,"$5,705",100%
"3,024",The Rememberer,"$5,656",-,-,"$5,656",100%
"3,025",Ju-on: The Final Curse 2019 Re-release,"$5,646",-,-,"$5,646",100%
"3,026",The Music Box,"$5,642",-,-,"$5,642",100%
"3,027",Desertor,"$5,633",-,-,"$5,633",100%
"3,028",Série noire,"$5,633","$5,633",100%,-,-
"3,029",Arest,"$5,601",-,-,"$5,601",100%
"3,030",The Russian Bride,"$5,595",-,-,"$5,595",100%
"3,031",Turn Around,"$5,579",-,-,"$5,579",100%
"3,032",A Season in France 2019 Re-release,"$5,573",-,-,"$5,573",100%
"3,033","Where Are You, João Gilberto?","$5,568",-,-,"$5,568",100%
"3,034",The Miracle of the Little Prince,"$5,553","$5,553",100%,-,-
"3,035",La Médium del Venerable,"$5,543",-,-,"$5,543",100%
"3,036",Aslan Parçam,"$5,520",-,-,"$5,520",100%
"3,037",Mutant Blast,"$5,498",-,-,"$5,498",100%
"3,038",Nadhoo Khan,"$5,490",-,-,"$5,490",100%
"3,039",706,"$5,469",-,-,"$5,469",100%
"3,040",The Antique: Secret of the Old Books,"$5,450",-,-,"$5,450",100%
"3,041",Ladyworld,"$5,413",-,-,"$5,413",100%
"3,042",Môj dedo spadol z Marsu,"$5,373",-,-,"$5,373",100%
"3,043",The White Devil,"$5,360",-,-,"$5,360",100%
"3,044",Miracle 2019 Re-release,"$5,356",-,-,"$5,356",100%
"3,045",Non si può morire ballando,"$5,337",-,-,"$5,337",100%
"3,046",Homo Botanicus,"$5,312",-,-,"$5,312",100%
"3,047",Cin Deresi: Müsfer,"$5,307",-,-,"$5,307",100%
"3,048",Queen Lear,"$5,303",-,-,"$5,303",100%
"3,049",Wunderkammer - World of Wonder,"$5,270",-,-,"$5,270",100%
"3,050",Los silencios,"$5,267",-,-,"$5,267",100%
"3,051",Possible Faces,"$5,246",-,-,"$5,246",100%
"3,052",Ivanov,"$5,246",-,-,"$5,246",100%
"3,053",Kitty Party,"$5,218",-,-,"$5,218",100%
"3,054",The Venerable W. 2019 Re-release,"$5,214",-,-,"$5,214",100%
"3,055",Hulunbuir City,"$5,214",-,-,"$5,214",100%
"3,056",Charlotte The Return,"$5,208",-,-,"$5,208",100%
"3,057",Poslednji Srb na Hrvaskem,"$5,202",-,-,"$5,202",100%
"3,058",Chokehold,"$5,200","$5,200",100%,-,-
"3,059",Camp Cool Kids,"$5,199",-,-,"$5,199",100%
"3,060",The Gliksmans,"$5,166","$5,166",100%,-,-
"3,061",Thirumanam,"$5,165",-,-,"$5,165",100%
"3,062",110% Honest,"$5,159",-,-,"$5,159",100%
"3,063",100 Acres of Hell,"$5,152","$5,152",100%,-,-
"3,064",Sew the Winter to My Skin,"$5,126",-,-,"$5,126",100%
"3,065",Gangster Land 2019 Re-release,"$5,124",-,-,"$5,124",100%
"3,066",Body at Brighton Rock,"$5,123","$5,123",100%,-,-
"3,067",118,"$5,122",-,-,"$5,122",100%
"3,068",Bozkir Kuslara Bak Kuslara,"$5,106",-,-,"$5,106",100%
"3,069",The Good Death,"$5,080",-,-,"$5,080",100%
"3,070",Kuppathu Raja,"$5,074",-,-,"$5,074",100%
"3,071",Avaroa el sol de la gloria,"$5,066",-,-,"$5,066",100%
"3,072",Chulas Fronteras,"$5,021","$5,021",100%,-,-
"3,073",The Garden,"$5,006","$5,006",100%,-,-
"3,074",Sseon-ki-seu Pae-mil-li,"$4,996",-,-,"$4,996",100%
"3,075",Unsymmetric Battle,"$4,992",-,-,"$4,992",100%
"3,076",An Engineer Imagines,"$4,962",-,-,"$4,962",100%
"3,077",Malek,"$4,898","$4,898",100%,-,-
"3,078",Kids on the Block,"$4,881",-,-,"$4,881",100%
"3,079",Landscape of Music,"$4,849",-,-,"$4,849",100%
"3,080",Crepitus,"$4,846","$4,846",100%,-,-
"3,081",Ballet Blanc,"$4,832","$4,832",100%,-,-
"3,082",As Boas Intenções,"$4,826",-,-,"$4,826",100%
"3,083",Ottam,"$4,791",-,-,"$4,791",100%
"3,084",Rustum,"$4,738",-,-,"$4,738",100%
"3,085",Tvminiuni: Zlodej Otazek,"$4,675",-,-,"$4,675",100%
"3,086",Dark Encounter,"$4,672",-,-,"$4,672",100%
"3,087",Debaixo do Céu,"$4,665",-,-,"$4,665",100%
"3,088",The Last Autumn,"$4,649",-,-,"$4,649",100%
"3,089",Crossroads,"$4,629",-,-,"$4,629",100%
"3,090",Rakshasudu,"$4,602",-,-,"$4,602",100%
"3,091",Les Dames,"$4,583",-,-,"$4,583",100%
"3,092",Elma Dersem Çik,"$4,544",-,-,"$4,544",100%
"3,093",Chatter,"$4,531",-,-,"$4,531",100%
"3,094",Manipulated,"$4,527",-,-,"$4,527",100%
"3,095",On the Dream's Shore,"$4,521",-,-,"$4,521",100%
"3,096",Golden Youth,"$4,509",-,-,"$4,509",100%
"3,097",Mean Dreams 2019 Re-release,"$4,489",-,-,"$4,489",100%
"3,098",I'm Leaving Now,"$4,488","$4,488",100%,-,-
"3,099",The Element of Crime,"$4,483",-,-,"$4,483",100%
"3,100",Agent Sai Srinivasa Athreya,"$4,454",-,-,"$4,454",100%
"3,101",En Uzun Gece,"$4,452",-,-,"$4,452",100%
"3,102",The Blue Angel,"$4,410",-,-,"$4,410",100%
"3,103",Dead Pigs,"$4,409",-,-,"$4,409",100%
"3,104",SGT. Will Gardner,"$4,405","$4,405",100%,-,-
"3,105",Red Spring,"$4,394",-,-,"$4,394",100%
"3,106",Tito and the Birds,"$4,332","$4,332",100%,-,-
"3,107","Animus Animalis (a story about People, Animals and Things)","$4,326",-,-,"$4,326",100%
"3,108",#Moscow on the Beach,"$4,326",-,-,"$4,326",100%
"3,109",The Fate of Lee Khan,"$4,295","$4,295",100%,-,-
"3,110",State Like Sleep,"$4,282","$4,282",100%,-,-
"3,111",Last Prince of Atlantis,"$4,237",-,-,"$4,237",100%
"3,112",Sahir Deep Web,"$4,229",-,-,"$4,229",100%
"3,113",Of Fish and Foe,"$4,223",-,-,"$4,223",100%
"3,114",9,"$4,199",-,-,"$4,199",100%
"3,115",Jind Jaan,"$4,199",-,-,"$4,199",100%
"3,116",Plane Tree,"$4,183",-,-,"$4,183",100%
"3,117",Katapadi Kattappa,"$4,182",-,-,"$4,182",100%
"3,118",I'll come back home,"$4,147",-,-,"$4,147",100%
"3,119",Shabab Dayaa,"$4,140",-,-,"$4,140",100%
"3,120",Chinese Portrait,"$4,140","$4,140",100%,-,-
"3,121",Hoop It Up,"$4,113",-,-,"$4,113",100%
"3,122",Nevermind,"$4,111",-,-,"$4,111",100%
"3,123",The Greenaway Alphabet,"$4,110",-,-,"$4,110",100%
"3,124",Your Excellency,"$4,068",-,-,"$4,068",100%
"3,125","To Joey, with Love 2019 Re-release","$4,066",-,-,"$4,066",100%
"3,126",Yuva,"$4,032",-,-,"$4,032",100%
"3,127",La Flor,"$4,032","$4,032",100%,-,-
"3,128",Doorbeen,"$4,016",-,-,"$4,016",100%
"3,129",Yo Te Gusto?,"$4,009",-,-,"$4,009",100%
"3,130",Adeline,"$4,004",-,-,"$4,004",100%
"3,131",The Blonde One,"$3,983",-,-,"$3,983",100%
"3,132",Kaf,"$3,943",-,-,"$3,943",100%
"3,133",Mother of a Day,"$3,919","$3,919",100%,-,-
"3,134",The Longleg,"$3,918",-,-,"$3,918",100%
"3,135",Your Voice -KIMIKOE-,"$3,891",-,-,"$3,891",100%
"3,136",Eat Locals 2019 Re-release,"$3,883",-,-,"$3,883",100%
"3,137",Crown Vic,"$3,868","$3,868",100%,-,-
"3,138",El Sonido de los Tulipanes,"$3,851",-,-,"$3,851",100%
"3,139",La sera della prima,"$3,837",-,-,"$3,837",100%
"3,140",Peak Warrior,"$3,835",-,-,"$3,835",100%
"3,141",Nithyaharitha Nayakan,"$3,822",-,-,"$3,822",100%
"3,142",The Man Who Killed Hitler and Then the Bigfoot,"$3,822",-,-,"$3,822",100%
"3,143","The Adventures of Priscilla, Queen of the Desert 2019 Re-release","$3,821",-,-,"$3,821",100%
"3,144",Wallflower,"$3,801","$3,801",100%,-,-
"3,145",Taka 5,"$3,762",-,-,"$3,762",100%
"3,146",Claudia,"$3,697",-,-,"$3,697",100%
"3,147",Missbehavior,"$3,692",-,-,"$3,692",100%
"3,148",Lukan Michi,"$3,689",-,-,"$3,689",100%
"3,149",Dead Good,"$3,679",-,-,"$3,679",100%
"3,150",Moira,"$3,663",-,-,"$3,663",100%
"3,151",The Delinquent Season 2019 Re-release,"$3,635",-,-,"$3,635",100%
"3,152",The Wandering Soap Opera,"$3,624","$3,624",100%,-,-
"3,153",The Girl In the Orange Dress,"$3,580",-,-,"$3,580",100%
"3,154",Werewolf,"$3,564",-,-,"$3,564",100%
"3,155",Jada,"$3,542",-,-,"$3,542",100%
"3,156",Champa Flower,"$3,541",-,-,"$3,541",100%
"3,157",Vigil in August,"$3,534",-,-,"$3,534",100%
"3,158",La hermandad 2019 Re-release,"$3,532",-,-,"$3,532",100%
"3,159",El cuidado de los otros,"$3,497",-,-,"$3,497",100%
"3,160",My Friend the Polish Girl,"$3,492",-,-,"$3,492",100%
"3,161",Be Kind,"$3,438",-,-,"$3,438",100%
"3,162",What the Waters Left Behind 2019 Re-release,"$3,434",-,-,"$3,434",100%
"3,163",La afinadora de árboles,"$3,429",-,-,"$3,429",100%
"3,164",Peranbu,"$3,417",-,-,"$3,417",100%
"3,165",The Witch: Part 1 - The Subversion 2019 Re-release,"$3,406",-,-,"$3,406",100%
"3,166",Ibiza: The Silent Movie,"$3,391",-,-,"$3,391",100%
"3,167",May I Be Happy,"$3,391",-,-,"$3,391",100%
"3,168",Rottentail,"$3,383","$3,383",100%,-,-
"3,169",A Oscuras,"$3,359",-,-,"$3,359",100%
"3,170",Looking for Lan Xiaocao,"$3,343",-,-,"$3,343",100%
"3,171",One Day: Justice Delivered,"$3,340",-,-,"$3,340",100%
"3,172",Sanctuary: Population One,"$3,308",-,-,"$3,308",100%
"3,173",Vijay Superum Pournamiyum,"$3,288",-,-,"$3,288",100%
"3,174",Merry Men 2,"$3,270",-,-,"$3,270",100%
"3,175",Aruvam,"$3,263",-,-,"$3,263",100%
"3,176",Iruttu,"$3,241",-,-,"$3,241",100%
"3,177",The Amber Light,"$3,225",-,-,"$3,225",100%
"3,178","Entre santos, cholas y morenos","$3,214",-,-,"$3,214",100%
"3,179",Reevolution,"$3,209",-,-,"$3,209",100%
"3,180",Land Without God,"$3,205",-,-,"$3,205",100%
"3,181",Les Perseides,"$3,189",-,-,"$3,189",100%
"3,182",La Sabiduria,"$3,165",-,-,"$3,165",100%
"3,183",Ardara,"$3,134",-,-,"$3,134",100%
"3,184",Hawaa,"$3,118",-,-,"$3,118",100%
"3,185",Blessed Madness 2019 Re-release,"$3,094",-,-,"$3,094",100%
"3,186","Bostofrio, où le ciel rejoint la terre","$3,080",-,-,"$3,080",100%
"3,187",Chasing Portraits,"$3,076","$3,076",100%,-,-
"3,188",Hodja Fra Pjort - Hodja Og Töfrateppio,"$3,026",-,-,"$3,026",100%
"3,189",The Adopters,"$3,026",-,-,"$3,026",100%
"3,190",Likemeback,"$3,015",-,-,"$3,015",100%
"3,191",My Father's Bones,"$3,005",-,-,"$3,005",100%
"3,192",Vennila Kabaddi Kuzhu 2,"$2,999",-,-,"$2,999",100%
"3,193","Cadete Amarilla, mi hijo","$2,982",-,-,"$2,982",100%
"3,194",Last Fool Show,"$2,979",-,-,"$2,979",100%
"3,195",Losing Alaska,"$2,974",-,-,"$2,974",100%
"3,196",Stranded,"$2,961",-,-,"$2,961",100%
"3,197",Gunman,"$2,943",-,-,"$2,943",100%
"3,198",Angels Never Cry,"$2,926",-,-,"$2,926",100%
"3,199",The Debt,"$2,924",-,-,"$2,924",100%
"3,200",içerdekiler,"$2,910",-,-,"$2,910",100%
"3,201",Drôle de père,"$2,909",-,-,"$2,909",100%
"3,202",Kaake Da Viyah,"$2,903",-,-,"$2,903",100%
"3,203",Le problème d'infiltration,"$2,903",-,-,"$2,903",100%
"3,204",The Savior,"$2,894",-,-,"$2,894",100%
"3,205",Gurkha,"$2,870",-,-,"$2,870",100%
"3,206",Harmony,"$2,867",-,-,"$2,867",100%
"3,207",Heads and Tails,"$2,853",-,-,"$2,853",100%
"3,208",Sokagin Çocuklari,"$2,833",-,-,"$2,833",100%
"3,209",Obvorozhitelnaya planeta,"$2,814",-,-,"$2,814",100%
"3,210",Atenas,"$2,806",-,-,"$2,806",100%
"3,211",The Bikes of Wrath,"$2,792",-,-,"$2,792",100%
"3,212",Irina,"$2,772",-,-,"$2,772",100%
"3,213",Rampaat,"$2,760",-,-,"$2,760",100%
"3,214",The Big Dipper,"$2,759",-,-,"$2,759",100%
"3,215",Pororoca 2019 Re-release,"$2,758",-,-,"$2,758",100%
"3,216",A Man Who Is Obsessed With Donkey,"$2,754",-,-,"$2,754",100%
"3,217",New York in New York,"$2,743",-,-,"$2,743",100%
"3,218",Burning Men,"$2,702",-,-,"$2,702",100%
"3,219",Back to the Fatherland,"$2,697","$2,697",100%,-,-
"3,220",The Pigeon Thieves,"$2,692",-,-,"$2,692",100%
"3,221",Division 19,"$2,680","$1,699",63.4%,$981,36.6%
"3,222",Holiday,"$2,678",-,-,"$2,678",100%
"3,223",4 Metros,"$2,654",-,-,"$2,654",100%
"3,224",Family Members,"$2,638",-,-,"$2,638",100%
"3,225",Alpha: The Right to Kill,"$2,632",-,-,"$2,632",100%
"3,226",Kalavani 2,"$2,623",-,-,"$2,623",100%
"3,227",Mar,"$2,623",-,-,"$2,623",100%
"3,228",Reading by Justino,"$2,614",-,-,"$2,614",100%
"3,229",Anandi Gopal Joshi,"$2,602",-,-,"$2,602",100%
"3,230",Government of Children 3D x Romania,"$2,581",-,-,"$2,581",100%
"3,231",Siddah,"$2,579",-,-,"$2,579",100%
"3,232",Joan the Maid 1: The Battles,"$2,562","$2,562",100%,-,-
"3,233",The Brave,"$2,548",-,-,"$2,548",100%
"3,234",Durj,"$2,547",-,-,"$2,547",100%
"3,235",Connect,"$2,511",-,-,"$2,511",100%
"3,236",Pear Blossom,"$2,508",-,-,"$2,508",100%
"3,237",Winterlong,"$2,499",-,-,"$2,499",100%
"3,238",Here for Life,"$2,493",-,-,"$2,493",100%
"3,239",The Shock of the Future,"$2,469",-,-,"$2,469",100%
"3,240",TINY: The Life of Erin Blackwell,"$2,465","$2,465",100%,-,-
"3,241",Of Loves And Lies,"$2,463",-,-,"$2,463",100%
"3,242",Za kulisami,"$2,419",-,-,"$2,419",100%
"3,243",Penny Slinger: Out of the Shadows,"$2,405",-,-,"$2,405",100%
"3,244",The Tayo Movie: Mission Ace,"$2,404",-,-,"$2,404",100%
"3,245",Parthenon,"$2,380",-,-,"$2,380",100%
"3,246",A Gentle Creature,"$2,356",-,-,"$2,356",100%
"3,247",I Lost Albert 2019 Re-release,"$2,354","$2,354",100%,-,-
"3,248",Vellai Pookal,"$2,349",-,-,"$2,349",100%
"3,249",A German Youth,"$2,343","$2,343",100%,-,-
"3,250",Goodland 2019 Re-release,"$2,343",-,-,"$2,343",100%
"3,251",Serendipity,"$2,298","$2,298",100%,-,-
"3,252",The Panti Sisters,"$2,272",-,-,"$2,272",100%
"3,253",Ishq My Religion,"$2,263",-,-,"$2,263",100%
"3,254",A Árvore da Discórdia,"$2,259",-,-,"$2,259",100%
"3,255",Sousa Martins,"$2,249",-,-,"$2,249",100%
"3,256",Colossal Youth 2019 Re-release,"$2,233",-,-,"$2,233",100%
"3,257",The Vasulka Effect,"$2,225",-,-,"$2,225",100%
"3,258",Bahtsiz Bedri,"$2,221",-,-,"$2,221",100%
"3,259",Don't Walk Away,"$2,217",-,-,"$2,217",100%
"3,260",Last Summer,"$2,205",-,-,"$2,205",100%
"3,261",Original Sin,"$2,202",-,-,"$2,202",100%
"3,262",Shongram,"$2,193",-,-,"$2,193",100%
"3,263",Love or Quest,"$2,167",-,-,"$2,167",100%
"3,264",A Woman Without Love,"$2,163",-,-,"$2,163",100%
"3,265",Maryam of Tsyon - Cap I Escape to Ephesus,"$2,162",-,-,"$2,162",100%
"3,266",Oray,"$2,161",-,-,"$2,161",100%
"3,267",Putin's Witnesses,"$2,157",-,-,"$2,157",100%
"3,268",Cellar Door,"$2,156",-,-,"$2,156",100%
"3,269",Four Hands,"$2,155",-,-,"$2,155",100%
"3,270",Il Sogno Mio d'Amore,"$2,134",-,-,"$2,134",100%
"3,271",Helicopters,"$2,130",-,-,"$2,130",100%
"3,272",Ne Olur Gitme,"$2,119",-,-,"$2,119",100%
"3,273",What Nobody Can See,"$2,109",-,-,"$2,109",100%
"3,274",Jihadists,"$2,104","$2,104",100%,-,-
"3,275",Carturan,"$2,099",-,-,"$2,099",100%
"3,276",A Skjon (Askew) - Verk Og Dagar Magnusar Palssonar,"$2,085",-,-,"$2,085",100%
"3,277",Clown Motel: Spirits Arise,"$2,080",-,-,"$2,080",100%
"3,278",Bottom of the 9th,"$2,049",-,-,"$2,049",100%
"3,279",Sin Mañana,"$2,047",-,-,"$2,047",100%
"3,280",In Touch,"$2,037",-,-,"$2,037",100%
"3,281",O Homem-Pykante - Diálogos kom Pimenta,"$2,028",-,-,"$2,028",100%
"3,282",When Sun Meets Moon 2019 Re-release,"$2,017",-,-,"$2,017",100%
"3,283",Sea of Shadows,"$1,996",-,-,"$1,996",100%
"3,284",Avenida Almirante Reis em 3 andamentos,"$1,972",-,-,"$1,972",100%
"3,285",The Wolf House,"$1,970",-,-,"$1,970",100%
"3,286",Lejos de Pekín,"$1,969",-,-,"$1,969",100%
"3,287",Tormentero,"$1,964",-,-,"$1,964",100%
"3,288","Idrissa, Chronicle of an Ordinary Death","$1,964",-,-,"$1,964",100%
"3,289",Sem pyanits,"$1,943",-,-,"$1,943",100%
"3,290",Clustered Colours,"$1,942",-,-,"$1,942",100%
"3,291",The Luring,"$1,939",-,-,"$1,939",100%
"3,292",The Foundation of Criminal Excellence,"$1,912",-,-,"$1,912",100%
"3,293",Mitti: Virasat Babbaran Di,"$1,911",-,-,"$1,911",100%
"3,294",Gósenlandio (The Bountiful Land),"$1,906",-,-,"$1,906",100%
"3,295",Opus Zero,"$1,869",-,-,"$1,869",100%
"3,296",The Gift 2019 Re-release,"$1,868",-,-,"$1,868",100%
"3,297",Anchors Up: Boat to the Rescue 2019 Re-release,"$1,860",-,-,"$1,860",100%
"3,298",A Walker in Darkness,"$1,858",-,-,"$1,858",100%
"3,299",The Occupant,"$1,845",-,-,"$1,845",100%
"3,300",Home,"$1,833",-,-,"$1,833",100%
"3,301",Jimi Hendrix Electric Church,"$1,818",-,-,"$1,818",100%
"3,302",Love Me Not,"$1,808",-,-,"$1,808",100%
"3,303",The Wind Comes Up From the Plateau,"$1,804",-,-,"$1,804",100%
"3,304",My Name Is Now,"$1,803",-,-,"$1,803",100%
"3,305",Blue Pleated Skirt,"$1,801",-,-,"$1,801",100%
"3,306",Caisa,"$1,800",-,-,"$1,800",100%
"3,307",Speed Is My Need,"$1,769",-,-,"$1,769",100%
"3,308",Historias de nuestro cine,"$1,749",-,-,"$1,749",100%
"3,309",Olmedo: El rey de la risa,"$1,730",-,-,"$1,730",100%
"3,310",Magnetick Pathways,"$1,717",-,-,"$1,717",100%
"3,311",Sharkwater Extinction,"$1,712",-,-,"$1,712",100%
"3,312",Mission in 7 Days,"$1,703",-,-,"$1,703",100%
"3,313",El rocio,"$1,698",-,-,"$1,698",100%
"3,314",Infierno grande,"$1,690",-,-,"$1,690",100%
"3,315",Cara sucia,"$1,685",-,-,"$1,685",100%
"3,316",Zavera,"$1,670",-,-,"$1,670",100%
"3,317",Emigrant Blues: a Road Movie in 2 1/2 Chapters,"$1,659",-,-,"$1,659",100%
"3,318",Te pido un taxi,"$1,640",-,-,"$1,640",100%
"3,319",Margen de error,"$1,636",-,-,"$1,636",100%
"3,320",Game Day,"$1,624","$1,624",100%,-,-
"3,321",Familia Blondina,"$1,624",-,-,"$1,624",100%
"3,322",El Bosque de los Perros,"$1,596",-,-,"$1,596",100%
"3,323",American Playhouse: The Killing Floor,"$1,583","$1,583",100%,-,-
"3,324",Once Upon a Time in London,"$1,567",-,-,"$1,567",100%
"3,325",Again Once Again,"$1,538",-,-,"$1,538",100%
"3,326",Central Station 2019 Re-release,"$1,520",-,-,"$1,520",100%
"3,327",Old Is Gold,"$1,483",-,-,"$1,483",100%
"3,328",Lola... drones,"$1,483",-,-,"$1,483",100%
"3,329",Demon Eye,"$1,473",-,-,"$1,473",100%
"3,330",Milan Talkies,"$1,437",-,-,"$1,437",100%
"3,331",Ciegos,"$1,416",-,-,"$1,416",100%
"3,332",Heimat is a Space in Time,"$1,398",-,-,"$1,398",100%
"3,333",Recollections of the Yellow House,"$1,382",-,-,"$1,382",100%
"3,334",Brief Story from the Green Planet,"$1,368",-,-,"$1,368",100%
"3,335",Moana 2019 Re-release,"$1,356",-,-,"$1,356",100%
"3,336",The Adventurers 2019 Re-release,"$1,331",-,-,"$1,331",100%
"3,337",Earth 2019 Re-release,"$1,296",-,-,"$1,296",100%
"3,338",The Hours and Times,"$1,273","$1,273",100%,-,-
"3,339",Corporation,"$1,269",-,-,"$1,269",100%
"3,340",Reign of the Supermen,"$1,261",-,-,"$1,261",100%
"3,341",The Wolf Hour,"$1,255",-,-,"$1,255",100%
"3,342",A Fish in the Bathtub 2019 re-release,"$1,237","$1,237",100%,-,-
"3,343",Dead Horse Nebula,"$1,233",-,-,"$1,233",100%
"3,344",Fuga,"$1,232",-,-,"$1,232",100%
"3,345","Infância, Adolescência, Juventude","$1,205",-,-,"$1,205",100%
"3,346",I Love My Mum,"$1,182",-,-,"$1,182",100%
"3,347",Down para arriba,"$1,179",-,-,"$1,179",100%
"3,348",Letters to Paul Morrissey,"$1,164",-,-,"$1,164",100%
"3,349",Reel Rock 14,"$1,157",-,-,"$1,157",100%
"3,350",Coming Home,"$1,145",-,-,"$1,145",100%
"3,351",Hombres de piel dura,"$1,143",-,-,"$1,143",100%
"3,352",Oroslan,"$1,134",-,-,"$1,134",100%
"3,353",Tu Mera Ki Lagda,"$1,129",-,-,"$1,129",100%
"3,354",Dom,"$1,126",-,-,"$1,126",100%
"3,355",Hasbihal,"$1,125",-,-,"$1,125",100%
"3,356",BABA 'Bu Alem Bi Alem',"$1,121",-,-,"$1,121",100%
"3,357",Zena,"$1,112",-,-,"$1,112",100%
"3,358",Roads,"$1,108",-,-,"$1,108",100%
"3,359",Yvonne,"$1,088",-,-,"$1,088",100%
"3,360",Soundgarden: Live from the Artists Den - The IMAX Experience,"$1,087",-,-,"$1,087",100%
"3,361",The Gay Divorcee 2019 Re-release,"$1,077",-,-,"$1,077",100%
"3,362",Boat Rower Girl,"$1,070",-,-,"$1,070",100%
